ID,Name,Year,Duration,Directors,Actors,Genres,Rating
198,Night Teeth,2021,107.0,Adam Randall,"Jorge Lendeborg Jr., Debby Ryan, Lucy Fry","Action, Crime, Drama",5.7
199,Silent Night,2021,92.0,Camille Griffin,"Keira Knightley, Matthew Goode, Roman Griffin Davis","Comedy, Drama, Horror",5.8
200,After We Fell,2021,98.0,Castille Landon,"Josephine Langford, Hero Fiennes Tiffin, Louise Lombard","Drama, Romance",4.8
201,No One Gets Out Alive,2021,87.0,Santiago Menghini,"Phil Robertson, Joana Borja, Victoria Alcock","Drama, Horror, Mystery",5.4
202,Vivo,2021,95.0,"Kirk DeMicco, Brandon Jeffords","Lin-Manuel Miranda, Ynairaly Simo, Zoe Saldaña","Animation, Adventure, Comedy",6.7
203,SAS: Rise of the Black Swan,2021,124.0,Magnus Martens,"Sam Heughan, Ruby Rose, Andy Serkis",Action,5.3
204,The Electrical Life of Louis Wain,2021,111.0,Will Sharpe,"Benedict Cumberbatch, Claire Foy, Andrea Riseborough","Biography, Drama, History",6.8
205,The Rescue,2021,107.0,"Jimmy Chin, Elizabeth Chai Vasarhelyi","Bancha Duriyapunt, Apakorn Youkongkaew, Anan Surawan","Documentary, Action, Mystery",8.3
206,Below Zero,2021,106.0,Lluís Quílez,"Javier Gutiérrez, Karra Elejalde, Luis Callejo","Action, Adventure, Crime",6.2
207,Mother/Android,2021,110.0,Mattson Tomlin,"Chloë Grace Moretz, Algee Smith, Raúl Castillo","Drama, Sci-Fi, Thriller",5.0
208,Home Sweet Home Alone,2021,93.0,Dan Mazer,"Ellie Kemper, Rob Delaney, Archie Yates","Comedy, Crime, Family",3.6
209,Censor,2021,84.0,Prano Bailey-Bond,"Niamh Algar, Michael Smiley, Nicholas Burns","Horror, Mystery, Thriller",6.0
210,"Batman: The Long Halloween, Part One",2021,85.0,Chris Palmer,"Jensen Ackles, Josh Duhamel, Naya Rivera","Animation, Action, Crime",7.2
211,Barb and Star Go to Vista Del Mar,2021,107.0,Josh Greenbaum,"Kristen Wiig, Annie Mumolo, Jamie Dornan","Comedy, Fantasy",6.3
212,Bliss,2021,103.0,Mike Cahill,"Owen Wilson, Salma Hayek, Nesta Cooper","Drama, Romance, Sci-Fi",5.4
213,There's Someone Inside Your House,2021,96.0,Patrick Brice,"Sydney Park, Théodore Pellerin, Asjha Cooper","Horror, Mystery, Thriller",4.9
214,Hypnotic,2021,88.0,"Matt Angel, Suzanne Coote","Kate Siegel, Jason O'Mara, Dulé Hill","Horror, Mystery, Thriller",5.3
215,Single All the Way,2021,99.0,Michael Mayer,"Michael Urie, Philemon Chambers, Luke Macfarlane","Comedy, Drama, Romance",6.2
216,15/07: Break of Dawn,2021,95.0,Volkan Kocatürk,"Erkan Petekkaya, Baran Bölükbasi, Tugay Mercan","Action, Drama, War",1.2
217,Flee,2021,89.0,Jonas Poher Rasmussen,"Daniel Karimyar, Fardin Mijdzadeh, Milad Eskandari","Documentary, Animation, Biography",7.9
218,The Cursed,2021,111.0,Sean Ellis,"Boyd Holbrook, Kelly Reilly, Alistair Petrie","Fantasy, Horror, Mystery",6.2
219,Dear Evan Hansen,2021,137.0,Stephen Chbosky,"Ben Platt, Julianne Moore, Kaitlyn Dever","Drama, Musical",6.1
220,Doctor,2021,148.0,Nelson Dilipkumar,"Sivakarthikeyan, Vinay Rai, Priyanka Arulmohan","Action, Comedy, Crime",7.4
221,Akhanda,2021,167.0,Boyapati Srinu,"Nandamuri Balakrishna, Pragya Jaiswal, Jagapathi Babu","Action, Drama",6.8
222,Aftermath,2021,114.0,Peter Winther,"Ashley Greene, Shawn Ashmore, Jason Liles","Drama, Horror, Mystery",5.3
223,Petite Maman,2021,73.0,Céline Sciamma,"Joséphine Sanz, Gabrielle Sanz, Nina Meurisse","Drama, Fantasy",7.4
224,Belle,2021,121.0,Mamoru Hosoda,"Kaho Nakamura, Ryo Narita, Shôta Sometani","Animation, Adventure, Drama",7.0
225,Respect,2021,145.0,Liesl Tommy,"Jennifer Hudson, Forest Whitaker, Marlon Wayans","Biography, Drama, Music",6.6
226,Meenakshi Sundareshwar,2021,140.0,Vivek Soni,"Sanya Malhotra, Abhimanyu Dasani, Shivkumar Subramaniam","Comedy, Romance",6.7
227,Mass,2021,111.0,Fran Kranz,"Jason Isaacs, Martha Plimpton, Ann Dowd",Drama,7.6
228,The Deep House,2021,85.0,"Alexandre Bustillo, Julien Maury","Camille Rowe, James Jagger, Eric Savin","Drama, Horror, Mystery",5.3
229,Swan Song,2021,116.0,Benjamin Cleary,"Mahershala Ali, Naomie Harris, Awkwafina","Drama, Romance, Sci-Fi",6.8
230,Paranormal Activity: Next of Kin,2021,98.0,William Eubank,"Emily Bader, Roland Buck III, Dan Lippert","Horror, Mystery, Thriller",5.3
231,"Batman: The Long Halloween, Part Two",2021,87.0,Chris Palmer,"Jensen Ackles, Josh Duhamel, Naya Rivera","Animation, Action, Crime",7.2
232,Clifford the Big Red Dog,2021,96.0,Walt Becker,"Darby Camp, Jack Whitehall, Izaac Wang","Adventure, Comedy, Family",5.9
233,Mad God,2021,83.0,Phil Tippett,"Alex Cox, Niketa Roman, Satish Ratakonda","Animation, Fantasy, Horror",6.8
234,The Shadow in My Eye,2021,107.0,Ole Bornedal,"Bertram Bisgaard, Ester Birch, Ella Josephine Lund Nilsson","Drama, History, War",7.3
235,Black Box,2021,129.0,Yann Gozlan,"Pierre Niney, Lou de Laâge, André Dussollier","Drama, Mystery, Thriller",7.2
236,My Son,2021,95.0,Christian Carion,"James McAvoy, Claire Foy, Tom Cullen","Crime, Drama, Mystery",6.0
237,Compartment Number 6,2021,107.0,Juho Kuosmanen,"Seidi Haarla, Yura Borisov, Dinara Drukarova","Drama, Romance",7.2
238,Injustice,2021,78.0,Matt Peters,"Justin Hartley, Anson Mount, Laura Bailey","Animation, Action, Adventure",6.4
239,Passing,2021,98.0,Rebecca Hall,"Tessa Thompson, Ruth Negga, André Holland","Drama, Mystery, Thriller",6.6
240,#Home,2021,158.0,Rojin Thomas,"Indrans, Sreenath Bhasi, Manju Pillai","Drama, Family",8.7
241,Land,2021,89.0,Robin Wright,"Robin Wright, Demián Bichir, Sarah Dawn Pledge","Adventure, Drama",6.7
242,The Big Bull,2021,153.0,Kookie Gulati,"Abhishek Bachchan, Nikita Dutta, Ileana D'Cruz","Biography, Crime, Drama",5.6
243,Girl in the Basement,2021,88.0,Elisabeth Röhm,"Judd Nelson, Stefanie Scott, Joely Fisher","Crime, Thriller",6.3
244,The Addams Family 2,2021,93.0,"Conrad Vernon, Greg Tiernan, Laura Brousseau","Oscar Isaac, Charlize Theron, Chloë Grace Moretz","Animation, Adventure, Comedy",5.4
245,Official Competition,2021,115.0,"Mariano Cohn, Gastón Duprat","Penélope Cruz, Antonio Banderas, Oscar Martínez","Comedy, Drama",7.0
246,A Castle for Christmas,2021,98.0,Mary Lambert,"Brooke Shields, Cary Elwes, Lee Ross","Adventure, Comedy, Drama",5.6
247,Satyameva Jayate 2,2021,138.0,Milap Zaveri,"John Abraham, Divya Khossla, Harsh Chhaya","Action, Crime, Drama",3.4
248,Evangelion: 3.0+1.01 Thrice Upon a Time,2021,155.0,"Mahiro Maeda, Katsuichi Nakayama, Kazuya Tsurumaki","Megumi Ogata, Megumi Hayashibara, Yûko Miyamura","Animation, Action, Drama",8.0
249,Shyam Singha Roy,2021,155.0,Rahul Sankrityan,"Nani, Sai Pallavi, Krithi Shetty","Drama, Romance",7.6
250,The Starling,2021,102.0,Theodore Melfi,"Melissa McCarthy, Chris O'Dowd, Kevin Kline","Comedy, Drama",6.4
251,The Alpinist,2021,92.0,"Peter Mortimer, Nick Rosen","Marc-André Leclerc, Peter Mortimer, Alex Honnold","Documentary, Biography",7.9
252,Peter Rabbit 2: The Runaway,2021,93.0,Will Gluck,"Rose Byrne, Domhnall Gleeson, David Oyelowo","Animation, Adventure, Comedy",6.2
253,Kurup,2021,140.0,Srinath Rajendran,"Dulquer Salmaan, Indrajith Sukumaran, Sobhita Dhulipala","Biography, Crime, Drama",7.0
254,Chandigarh Kare Aashiqui,2021,117.0,Abhishek Kapoor,"Ayushmann Khurrana, Vaani Kapoor, Yograj Singh","Crime, Drama",6.7
255,The Medium,2021,130.0,Banjong Pisanthanakun,"Narilya Gulmongkolpech, Sawanee Utoomma, Sirani Yankittikan","Drama, Horror, Mystery",6.5
256,Val,2021,109.0,"Ting Poo, Leo Scott","Val Kilmer, Jack Kilmer, Mercedes Kilmer","Documentary, Biography",7.6
257,Cyrano,2021,123.0,Joe Wright,"Peter Dinklage, Haley Bennett, Kelvin Harrison Jr.","Drama, Musical, Romance",6.4
258,The Good Boss,2021,116.0,Fernando León de Aranoa,"Javier Bardem, Manolo Solo, Almudena Amor","Comedy, Drama",7.1
259,Cosmic Sin,2021,88.0,Edward Drake,"Frank Grillo, Bruce Willis, Brandon Thomas Lee","Action, Sci-Fi",2.5
260,The United States vs. Billie Holiday,2021,126.0,Lee Daniels,"Andra Day, Trevante Rhodes, Garrett Hedlund","Biography, Drama, Music",6.3
261,V/H/S/94,2021,103.0,"Simon Barrett, Steven Kostanski, Chloe Okuno","Anna Hopkins, Christian Potenza, Brian Paul","Horror, Mystery, Thriller",5.5
262,Red Dot,2021,86.0,Alain Darborg,"Nanna Blondell, Anastasios Soulis, Thomas Hanzon","Drama, Horror, Thriller",5.5
263,The Girl on the Train,2021,120.0,Ribhu Dasgupta,"Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari","Crime, Drama, Mystery",4.0
264,Prisoners of the Ghostland,2021,103.0,Sion Sono,"Nicolas Cage, Sofia Boutella, Nick Cassavetes","Fantasy, Horror, Thriller",4.2
265,The Lady of Heaven,2021,141.0,Eli King,"Denise Black, Gabriel Cartade, Ray Fearon","Action, Drama, History",5.7
266,Crisis,2021,118.0,Nicholas Jarecki,"Gary Oldman, Armie Hammer, Evangeline Lilly","Drama, Thriller",6.2
267,The Misfits,2021,94.0,Renny Harlin,"Pierce Brosnan, Tim Roth, Nick Cannon","Adventure, Comedy, Thriller",4.5
268,Ferry,2021,106.0,Cecilia Verheyden,"Frank Lammers, Elise Schaap, Huub Stapel","Action, Crime, Drama",7.0
269,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,118.0,Questlove,"Dorinda Drake, Barbara Bland-Acosta, Darryl Lewis","Documentary, History, Music",8.0
270,Good on Paper,2021,92.0,Kimmy Gatewood,"Iliza Shlesinger, Britney Young, Christopher Nicholas Smith","Comedy, Romance",5.6
271,Malik,2021,162.0,Mahesh Narayanan,"Fahadh Faasil, Nimisha Sajayan, Vinay Forrt","Action, Biography, Crime",8.0
272,Paper Lives,2021,96.0,Can Ulkay,"Çagatay Ulusoy, Emir Ali Dogrul, Ersin Arici",Drama,6.6
273,Major Grom: Plague Doctor,2021,136.0,Oleg Trofim,"Tikhon Zhiznevskiy, Lyubov Aksyonova, Sergei Goroshko","Action, Comedy, Crime",6.3
274,Last Man Down,2021,87.0,Fansu Njie,"Daniel Stisen, Olga Kent, Daniel Nehme","Action, Sci-Fi",3.5
275,I'm Your Man,2021,108.0,Maria Schrader,"Maren Eggert, Dan Stevens, Sandra Hüller","Comedy, Drama, Romance",7.1
276,Deadly Illusions,2021,114.0,Anna Elizabeth James,"Kristin Davis, Dermot Mulroney, Greer Grammer","Crime, Drama, Mystery",3.8
277,Firebird,2021,107.0,Peeter Rebane,"Tom Prior, Oleg Zagorodnii, Diana Pozharskaya","Biography, Drama, Romance",7.1
278,Locked Down,2021,118.0,Doug Liman,"Chiwetel Ejiofor, Anne Hathaway, Sonic","Comedy, Crime, Romance",5.3
279,The Colony,2021,104.0,Tim Fehlbaum,"Nora Arnezeder, Iain Glen, Sarah-Sofie Boussnina","Action, Adventure, Sci-Fi",5.4
280,Last Looks,2021,110.0,Tim Kirkby,"Charlie Hunnam, Mel Gibson, Lucy Fry","Action, Comedy, Crime",5.8
281,Happening,2021,100.0,Audrey Diwan,"Anamaria Vartolomei, Kacey Mottet Klein, Luàna Bajrami",Drama,7.4
282,Toma,2021,140.0,"Dragan Bjelogrlic, Zoran Lisinac","Milan Maric, Tamara Dragicevic, Petar Bencina","Biography, Drama, Music",8.6
283,Wolf,2021,99.0,Nathalie Biancheri,"George MacKay, Stuart Graham, Helen Behan","Drama, Mystery, Thriller",5.1
284,Fauci,2021,104.0,"John Hoffman, Janet Tobias","Bono, George W. Bush, Francis Collins","Documentary, Biography, History",6.5
285,Jagame Thandhiram,2021,158.0,Karthik Subbaraj,"Dhanush, James Cosmo, Aishwarya Lekshmi","Action, Crime, Drama",5.8
286,Rashmi Rocket,2021,129.0,Akarsh Khurana,"Taapsee Pannu, Priyanshu Painyuli, Abhishek Banerjee","Drama, Sport",7.2
287,Vakeel Saab,2021,153.0,Venu Sriram,"Pawan Kalyan, Nivetha Thomas, Anjali","Action, Drama, Thriller",6.9
288,Clean,2021,94.0,Paul Solet,"Adrien Brody, Glenn Fleshler, Richie Merritt","Action, Crime, Drama",5.6
289,In the Earth,2021,107.0,Ben Wheatley,"Joel Fry, Reece Shearsmith, Hayley Squires","Drama, Horror, Mystery",5.1
290,Memoria,2021,136.0,Apichatpong Weerasethakul,"Tilda Swinton, Agnes Brekke, Daniel Giménez Cacho","Drama, Mystery, Sci-Fi",6.4
291,Finding 'Ohana,2021,123.0,Jude Weng,"Kea Peahu, Alex Aiono, Lindsay Watson","Action, Adventure, Comedy",6.1
292,Midnight in the Switchgrass,2021,99.0,Randall Emmett,"Emile Hirsch, Megan Fox, Bruce Willis","Crime, Mystery, Thriller",4.6
293,First Signal,2021,102.0,Mark Lund,"Paul Noonan, Conor Timmis, Wendy Hartman","Drama, Sci-Fi",3.3
294,Nitram,2021,112.0,Justin Kurzel,"Caleb Landry Jones, Judy Davis, Sean Keenan","Crime, Drama, Thriller",7.1
295,Sherni,2021,131.0,Amit Masurkar,"Vidya Balan, Vijay Raaz, Brijendra Kala","Action, Adventure, Drama",6.8
296,Joji,2021,113.0,Dileesh Pothan,"Basil Joseph, Fahadh Faasil, Dileesh Pothan","Crime, Drama",7.8
297,Rurouni Kenshin: Final Chapter Part II - The Beginning,2021,137.0,Keishi Otomo,"Takeru Satoh, Kasumi Arimura, Yôsuke Eguchi","Action, Adventure, Drama",7.4
298,Stuck Apart,2021,96.0,"Durul Taylan, Yagmur Taylan","Engin Günaydin, Haluk Bilginer, Binnur Kaya","Comedy, Drama",6.0
299,Back to the Outback,2021,95.0,"Harry Cripps, Clare Knight","Eric Bana, Tim Minchin, Miranda Tapsell","Animation, Adventure, Comedy",6.5
300,The Humans,2021,108.0,Stephen Karam,"Richard Jenkins, Jayne Houdyshell, Amy Schumer",Drama,6.1
301,Rurouni Kenshin: Final Chapter Part I - The Final,2021,138.0,Keishi Otomo,"Takeru Satoh, Mackenyu, Emi Takei","Action, Adventure, Drama",7.2
302,Blue Bayou,2021,117.0,Justin Chon,"Justin Chon, Alicia Vikander, Mark O'Brien","Crime, Drama",7.1
303,Encounter,2021,108.0,Michael Pearce,"Riz Ahmed, Octavia Spencer, Lucian-River Chauhan","Drama, Sci-Fi, Thriller",5.9
304,Roohi,2021,134.0,"Hardik Mehta, Jaspal Singh","Rajkummar Rao, Janhvi Kapoor, Varun Sharma","Comedy, Horror",4.3
305,Not to Forget,2021,84.0,Valerio Zanoli,"Karen Grassle, Louis Gossett Jr., Tatum O'Neal",Drama,5.1
306,Afterlife of the Party,2021,109.0,Stephen Herek,"Victoria Justice, Midori Francis, Robyn Scott","Comedy, Drama, Fantasy",5.8
307,Sanak,2021,116.0,Kanishk Varma,"Vidyut Jammwal, Neha Dhupia, Ivy Haralson","Action, Thriller",6.6
308,Annaatthe,2021,163.0,Siva,"Rajinikanth, Aditya Nath Uppal, Keerthy Suresh","Action, Comedy, Drama",4.0
309,Chernobyl: Abyss,2021,136.0,Danila Kozlovsky,"Danila Kozlovsky, Oksana Akinshina, Filipp Avdeev","Drama, History",5.2
310,Emergency Declaration,2021,141.0,Han Jae-rim,"Song Kang-ho, Lee Byung-hun, Jeon Do-yeon","Action, Drama, Thriller",6.8
311,Nightbooks,2021,103.0,David Yarovesky,"Winslow Fegley, Lidya Jewett, Krysten Ritter","Family, Fantasy, Horror",5.8
312,Bergman Island,2021,112.0,Mia Hansen-Løve,"Vicky Krieps, Tim Roth, Mia Wasikowska","Comedy, Drama, Romance",6.6
313,Roadrunner: A Film About Anthony Bourdain,2021,119.0,Morgan Neville,"Asia Argento, Anthony Bourdain, Ariane Bourdain",Documentary,7.7
314,American Sicario,2021,101.0,RJ Collins,"Philippe A. Haddad, Maurice Compte, Maya Stojan","Action, Crime, Drama",4.2
315,"Paris, 13th District",2021,105.0,Jacques Audiard,"Lucie Zhang, Makita Samba, Noémie Merlant","Comedy, Drama, Romance",7.0
316,Pagglait,2021,114.0,"Umesh Bist, Mukesh Kumar, Chaudhari Mitesh","Sanya Malhotra, Sayani Gupta, Sheeba Chaddha","Comedy, Drama",6.9
317,Lansky,2021,119.0,Eytan Rockaway,"Harvey Keitel, Sam Worthington, John Magaro","Biography, Crime, Drama",6.2
318,The Forgiven,2021,117.0,John Michael McDonagh,"Aissam Taamart, Omar Ghazaoui, David McSavage",Drama,6.1
319,Wheel of Fortune and Fantasy,2021,121.0,Ryûsuke Hamaguchi,"Kotone Furukawa, Ayumu Nakajima, Hyunri","Drama, Romance",7.5
320,Dangerous,2021,99.0,David Hackl,"Scott Eastwood, Kevin Durand, Famke Janssen","Action, Thriller",5.2
321,The Great Indian Kitchen,2021,100.0,Jeo Baby,"Nimisha Sajayan, Suraj Venjaramoodu, Ajitha V.M.","Comedy, Drama, Family",8.1
322,The Silence of Swastika,2021,56.0,Anuj Bhardwaj,Suzanne Bernert,"Documentary, History",8.9
323,Fear of Rain,2021,109.0,Castille Landon,"Katherine Heigl, Harry Connick Jr., Madison Iseman","Drama, Horror, Mystery",5.9
324,Pogaru,2021,160.0,Nanda Kishore,"Dhruva Sarja, Rashmika Mandanna, Sampath Raj",Action,3.6
325,Vortex,2021,142.0,Gaspar Noé,"Dario Argento, Françoise Lebrun, Alex Lutz",Drama,7.4
326,The Virtuoso,2021,110.0,Nick Stagliano,"Anson Mount, Abbie Cornish, Anthony Hopkins","Action, Thriller",5.0
327,The Last Mercenary,2021,110.0,David Charhon,"Jean-Claude Van Damme, Alban Ivanov, Samir Decazza","Action, Adventure, Comedy",5.3
328,Vengeance Is Mine,2021,79.0,Hadi Hajaig,"Con O'Neill, Sarah-Jane Potts, Anton Valensi","Action, Thriller",5.0
329,Mumbai Saga,2021,135.0,Sanjay Gupta,"John Abraham, Emraan Hashmi, Mahesh Manjrekar","Action, Crime, History",5.8
330,Infinitum: Subject Unknown,2021,86.0,Matthew Butler-Hart,"Tori Butler-Hart, Ian McKellen, Conleth Hill","Mystery, Sci-Fi",4.0
331,State of Siege: Temple Attack,2021,110.0,Ken Ghosh,"Akshaye Khanna, Gautam Rode, Vivek Dahiya","Action, Thriller",7.6
332,No Man of God,2021,100.0,Amber Sealey,"Elijah Wood, Luke Kirby, Aleksa Palladino","Biography, Crime, Drama",6.4
333,Justice Society: World War II,2021,84.0,Jeff Wamester,"Stana Katic, Matt Bomer, Omid Abtahi","Animation, Action, Adventure",6.4
334,7 Prisoners,2021,93.0,Alexandre Moratto,"Christian Malheiros, Rodrigo Santoro, Lucas Oranmian","Crime, Drama",7.1
335,Payback,2021,91.0,Joseph Mensch,"Matt Levett, Toby Leonard Moore, Anna Baryshnikov","Drama, Thriller",5.1
336,On the Count of Three,2021,86.0,Jerrod Carmichael,"Jerrod Carmichael, Christopher Abbott, Tiffany Haddish","Comedy, Crime, Drama",7.0
337,Kaagaz,2021,109.0,Satish Kaushik,"Pankaj Tripathi, Monal Gajjar, Mita Vashisht","Biography, Comedy, Drama",7.3
338,Bull,2021,88.0,Paul Andrew Williams,"David Nellist, Kevin Harvey, Mark Springer","Crime, Thriller",6.5
339,Together Together,2021,90.0,Nikole Beckwith,"Patti Harrison, Ed Helms, Rosalind Chao","Comedy, Drama",6.4
340,Prey,2021,87.0,Thomas Sieben,"David Kross, Hanno Koffler, Maria Ehrich","Adventure, Drama, Thriller",4.3
341,Nayattu,2021,124.0,Martin Prakkat,"Kunchacko Boban, Joju George, Nimisha Sajayan","Crime, Thriller",8.0
342,The Summit of the Gods,2021,95.0,Patrick Imbert,"Lazare Herson-Macarel, Éric Herson-Macarel, Damien Boisseau","Animation, Adventure, Drama",7.5
343,12 Mighty Orphans,2021,118.0,Ty Roberts,"Luke Wilson, Vinessa Shaw, Wayne Knight","History, Sport",6.9
344,Marakkar: Lion of the Arabian Sea,2021,181.0,Priyadarshan,"Mohanlal, Arjun Sarja, Suniel Shetty","Action, Drama, History",5.8
345,Music,2021,107.0,Sia,"Kate Hudson, Leslie Odom Jr., Maddie Ziegler","Drama, Musical, Thriller",3.2
346,Great White,2021,91.0,Martin Wilson,"Katrina Bowden, Aaron Jakubenko, Kimie Tsukakoshi","Horror, Thriller",4.2
347,Billie Eilish: The World's a Little Blurry,2021,140.0,R.J. Cutler,"Billie Eilish, Finneas O'Connell, Maggie Baird","Documentary, Biography, Drama",7.7
348,Black Friday,2021,84.0,Casey Tebo,"Devon Sawa, Ivana Baquero, Ryan Lee","Comedy, Horror",4.7
349,Rumble,2021,95.0,Hamish Grieve,"Geraldine Viswanathan, Will Arnett, Stephen A. Smith","Animation, Comedy, Family",5.9
350,Midnight,2021,103.0,Oh-Seung Kwon,"Jin Ki-joo, Wi Ha-joon, Park Hoon","Crime, Thriller",6.5
351,Operation Varsity Blues,2021,100.0,Chris Smith,"Matthew Modine, Roger Rignack, Jillian Peterson","Documentary, Crime, Drama",6.9
352,Sandeep Aur Pinky Faraar,2021,125.0,Dibakar Banerjee,"Jaideep Ahlawat, Arjun Kapoor, Parineeti Chopra","Comedy, Crime, Drama",6.3
353,American Night,2021,123.0,Alessio Della Valle,"Jonathan Rhys Meyers, Emile Hirsch, Paz Vega","Action, Crime, Drama",4.4
354,PAW Patrol: The Movie,2021,86.0,Cal Brunker,"Tyler Perry, Ron Pardo, Will Brisbin","Animation, Action, Adventure",6.1
355,Sentinelle,2021,80.0,Julien Leclercq,"Olga Kurylenko, Marilyn Lima, Michel Nabokoff","Action, Drama, Thriller",4.8
356,Mandela,2021,140.0,Madonne Ashwin,"Yogi Babu, Sheela Rajkumar, Sangili Murugan","Comedy, Drama",8.3
357,Methagu,2021,100.0,Kittu,"Lizzie Antony, Eshwar Basha, Chandrasekar","Biography, History",8.5
358,Mortal Kombat Legends: Battle of the Realms,2021,80.0,Ethan Spaulding,"Jennifer Carpenter, Joel McHale, Ike Amadi","Animation, Action, Adventure",6.5
359,Garuda Gamana Vrishabha Vahana,2021,151.0,Raj B. Shetty,"Raj B. Shetty, Rishab Shetty, Gopalkrishna Deshpande","Crime, Drama, Thriller",8.2
360,Spoiled Brats,2021,95.0,Nicolas Cuche,"Gérard Jugnot, Camille Lou, Artus",Comedy,6.1
361,The Phantom of the Open,2021,106.0,Craig Roberts,"Mark Rylance, Ian Porter, Tommy Fallon","Biography, Comedy, Drama",7.0
362,Coming Home in the Dark,2021,93.0,James Ashcroft,"Daniel Gillies, Erik Thomson, Miriama McDowell","Crime, Horror, Thriller",5.7
363,The Burning Sea,2021,104.0,John Andreas Andersen,"Kristine Kujath Thorp, Henrik Bjelland, Rolf Kristian Larsen","Action, Drama, Thriller",6.3
364,Jathi Ratnalu,2021,145.0,Anudeep K.V.,"Naveen Polishetty, Rahul Ramakrishna, Priyadarshi Pulikonda",Comedy,7.4
365,Wired Shut,2021,95.0,Alexander Sharp,"Blake Stadel, Natalie Sharp, Behtash Fazlali","Horror, Mystery, Thriller",4.4
366,Eiffel,2021,108.0,Martin Bourboulon,"Romain Duris, Emma Mackey, Pierre Deladonchamps","Biography, Drama, History",6.2
367,The Princess Switch 3,2021,106.0,Mike Rohl,"Vanessa Hudgens, Remy Hii, Sam Palladio","Comedy, Drama, Family",5.6
368,Blue Miracle,2021,95.0,Julio Quintana,"Dennis Quaid, Jimmy Gonzales, Miguel Angel Garcia","Adventure, Biography, Drama",6.6
369,The Desperate Hour,2021,84.0,Phillip Noyce,"Naomi Watts, Colton Gobbo, Andrew Chown",Thriller,4.9
370,Britney vs Spears,2021,93.0,Erin Lee Carr,"Britney Spears, Erin Lee Carr, Jenny Eliscu","Documentary, Biography, Crime",6.4
371,Stuck Together,2021,125.0,Dany Boon,"Dany Boon, François Damiens, Laurence Arné",Comedy,6.3
372,The Priest,2021,140.0,Jofin T. Chacko,"Mammootty, Nikhila Vimal, Manju Warrier","Horror, Mystery, Thriller",6.0
373,Great Freedom,2021,116.0,Sebastian Meise,"Franz Rogowski, Georg Friedrich, Anton von Lucke",Drama,7.5
374,The Manor,2021,81.0,Axelle Carolyn,"Barbara Hershey, Bruce Davison, Nicholas Alexander","Horror, Mystery",5.3
375,Amira,2021,98.0,Mohamed Diab,"Saba Mubarak, Ali Suliman, Tara Abboud",Drama,4.1
376,Bob Biswas,2021,131.0,Diya Annapurna Ghosh,"Abhishek Bachchan, Chitrangda Singh, Paran Banerjee","Action, Crime, Drama",6.7
377,Honsla Rakh,2021,145.0,Amarjit Singh Saron,"Diljit Dosanjh, Sonam Bajwa, Shehnaaz Gill","Comedy, Drama, Romance",7.3
378,See for Me,2021,92.0,Randall Okita,"Kim Coates, Jessica Parker Kennedy, Laura Vandervoort","Crime, Drama, Horror",5.8
379,Everybody's Talking About Jamie,2021,115.0,"Jonathan Butterell, Dan Gillespie Sells, Tom MacRae","Max Harwood, Lauren Patel, Sarah Lancashire","Biography, Comedy, Drama",6.6
380,Hum Do Hamare Do,2021,128.0,Abhishek Jain,"Rajkummar Rao, Kriti Sanon, Paresh Rawal",Comedy,6.0
381,The Girl Who Got Away,2021,116.0,Michael Morrissey,"Lexi Johnson, Chukwudi Iwuji, Kaye Tuckerman","Horror, Thriller",5.3
382,Escape from Mogadishu,2021,121.0,Ryoo Seung-wan,"Kim Yoon-seok, Zo In-sung, Huh Joon-ho","Action, Drama, Thriller",7.0
383,Sundown,2021,82.0,Michel Franco,"Tim Roth, Charlotte Gainsbourg, Samuel Bottomley","Drama, Mystery",6.6
384,False Positive,2021,92.0,John Lee,"Ilana Glazer, Justin Theroux, Gretchen Mol","Horror, Mystery, Thriller",4.6
385,Father Christmas Is Back,2021,105.0,"Mick Davis, Philippe Martinez","Elizabeth Hurley, John Cleese, Kelsey Grammer",Comedy,4.6
386,We're All Going to the World's Fair,2021,86.0,Jane Schoenbrun,"Anna Cobb, Michael J Rogers, Turner Greaves","Drama, Horror",5.4
387,Freaks Out,2021,141.0,Gabriele Mainetti,"Claudio Santamaria, Aurora Giovinazzo, Pietro Castellitto","Adventure, Drama, Fantasy",6.9
388,Batman: Soul of the Dragon,2021,83.0,Sam Liu,"David Giuntoli, Mark Dacascos, Kelly Hu","Animation, Action, Adventure",6.1
389,America: The Motion Picture,2021,98.0,Matt Thompson,"Channing Tatum, Jason Mantzoukas, Olivia Munn","Animation, Action, Adventure",5.6
390,Breaking News in Yuba County,2021,96.0,Tate Taylor,"Allison Janney, Mila Kunis, Regina Hall","Comedy, Crime, Drama",5.8
391,Every Breath You Take,2021,105.0,Vaughn Stein,"Casey Affleck, Michelle Monaghan, Sam Claflin","Drama, Mystery, Thriller",5.4
392,I Am All Girls,2021,107.0,Donovan Marsh,"Erica Wessels, Hlubi Mboya, Leshego Molokwane","Crime, Drama, Mystery",6.0
393,Girl Next,2021,102.0,Larry Wade Carrell,"Marcus Jean Pirae, Lacey Cofran, Paula Marcenaro Solinger","Horror, Thriller",3.6
